Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,is_from_callback,Sensor1_Hist_0,Sensor1_Hist_1,Sensor1_Hist_2,Sensor1_Hist_3,Sensor1_Hist_4,Sensor1_Hist_5,Sensor1_Hist_6,Sensor1_Hist_7,Sensor1_Hist_8,Sensor1_Hist_9,DutyCycle_Hist_0,DutyCycle_Hist_1,DutyCycle_Hist_2,DutyCycle_Hist_3,DutyCycle_Hist_4,DutyCycle_Hist_5,DutyCycle_Hist_6,DutyCycle_Hist_7,DutyCycle_Hist_8,DutyCycle_Hist_9
1737354680.479,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,75.00,75.00
1737354680.481,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,75.00,75.00,75.00
1737354680.483,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,75.00,75.00,75.00,75.00
1737354680.487,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,75.00,75.00,75.00,75.00,75.00
1737354680.489,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.495,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.497,1.1161,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.507,1.1064,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.509,1.1064,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.513,1.1032,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.515,1.1032,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.518,1.1032,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.523,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,100.00
1737354680.530,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,100.00,100.00
1737354680.533,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,100.00,100.00,100.00
1737354680.541,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,100.00,100.00,100.00,100.00
1737354680.546,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,100.00,100.00,100.00,100.00,100.00
1737354680.552,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.555,1.1032,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.562,1.1000,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.568,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.575,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.579,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.586,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.594,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.604,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.606,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.614,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.617,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.625,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00
1737354680.627,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00
1737354680.645,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00
1737354680.647,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00,75.00
1737354680.652,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00,75.00,75.00
1737354680.654,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.657,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.666,1.0968,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1737354680.675,1.1000,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,50.00
1737354680.678,1.1032,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,50.00,50.00
1737354680.680,1.1032,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,75.00,50.00,50.00,50.00
1737354680.683,1.1032,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,75.00,50.00,50.00,50.00,50.00
1737354680.685,1.1032,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,75.00,50.00,50.00,50.00,50.00,50.00
1737354680.687,1.1032,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,75.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.690,1.1064,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,75.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.692,1.1097,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,75.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.694,1.1097,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,75.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.696,1.1129,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.699,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.702,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.705,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.708,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.710,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.712,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.716,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.719,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.722,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.724,1.1161,1.0290,50.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1737354680.726,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,25.00
1737354680.729,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,25.00,25.00
1737354680.731,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,50.00,25.00,25.00,25.00
1737354680.733,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,50.00,25.00,25.00,25.00,25.00
1737354680.735,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,50.00,25.00,25.00,25.00,25.00,25.00
1737354680.738,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,50.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.740,1.1161,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,50.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.742,1.1193,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,50.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.744,1.1258,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,50.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.746,1.1258,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.748,1.1258,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.750,1.1258,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.753,1.1258,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.755,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.757,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.760,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.762,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.764,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.766,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.769,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.771,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.773,1.1290,1.0290,25.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
1737354680.775,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00
1737354680.778,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00
1737354680.780,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00
1737354680.782,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00
1737354680.785,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00
1737354680.787,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.789,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.791,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.793,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.795,1.1290,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.797,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.799,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.801,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.803,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.805,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.807,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.809,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.811,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.813,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.816,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.818,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.820,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.822,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.825,1.1322,1.0290,0.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1737354680.827,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
1737354680.833,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00
1737354680.836,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00
1737354680.841,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
1737354680.843,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00
1737354680.846,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.853,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.856,1.1322,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.859,1.1097,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.864,1.0968,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.868,1.0968,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.871,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.875,1.0936,1.0290,100.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
1737354680.880,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00
1737354680.883,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00
1737354680.886,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00
1737354680.890,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00,75.00
1737354680.897,1.0936,1.0290,75.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,100.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00,75.00,75.00
